Q_no,Chakra_Name_kn,Chakra_Name_te,Chakra_Name_en,Chakra_Name_sa,karaka_no,karaka_name_kn,karaka_name_te,karaka_name_en,karaka_name_sa,chakra_result_kn,chakra_result_te,chakra_result_en,chakra_result_sa
24,ನಷ್ಟದ್ರವ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,5,ಯುದಿಷ್ಟಿರ,యుదిష్టిర,Yudishthira,युदिष्टिर,ನಿನ್ನ ಧಾತುದ್ರವ್ಯ ನಷ್ಟವಾಗಿದೆ; ನಿನ್ನ ಮನೆಯ ವಾಯುವ್ಯ ದಿಕ್ಕಿನಲ್ಲಿ ಹುಡುಕು,నీ లోహ ధనం పోయింది. ఇంటి వాయువ్య దిశలో వెతుకు.,Your metal wealth is lost. Search in the northwest direction of your house.,धातुधनं नष्टम्। गृहे वायव्यदिशि अन्वेषणम्।
24,ನಷ್ಟದ್ರವ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,2,ನಕುಲ,నకుల,Nakula,नकुल,ನಿನ್ನ ಹತ್ತರ ದ್ರವ್ಯವು ನಷ್ಟವಾಗಿದೆ. ಅದು ಮನೆಯಲ್ಲೆ ಸಿಗುವುದು,నీ సమీపంలోని వస్తువు పోయింది. ఇంట్లోనే దొరుకుతుంది.,Your nearby object is lost. It will be found at home.,निकटवस्तु नष्टम्। गृहे लभ्यते।
24,ನಷ್ಟದ್ರವ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,1,ಭೀಮಸೇನ,భీమసేన,Bhimasena,भीमसेन,ನಿನ್ನ ಜಂತು ನಷ್ಟವಾಗಿದೆ. ಶೀಘ್ರದಲ್ಲಿ ಸಿಗುತ್ತದೆ,నీ జంతువు పోయింది. త్వరలో దొరుకుతుంది.,Your animal is lost. It will be found soon.,पशुः नष्टः। शीघ्रं लभ्यते।
24,ನಷ್ಟದ್ರವ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,3,ಸಹದೇವ,సహదేవ,Sahadeva,सहदेव,ನಿನ್ನ ಹೂಡಿಕೆ ದ್ರವ್ಯವು ನಷ್ಟವಾಗಿದೆ. ಮತ್ತೆ ಸಿಗುವುದು. ವಿಚಾರಿಸಬೇಡ,నీ పెట్టుబడి పోయింది. మళ్లీ దొరుకుతుంది. చింతించవద్దు.,Your invested money is lost. It will be recovered. Do not worry.,निवेशधनं नष्टम्। पुनः लभ्यते। मा चिन्तय।
24,ನಷ್ಟದ್ರವ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,9,ಭೀಷ್ಮ,భీష్మ,Bhishma,भीष्म,ನಿನ್ನ ಮೂಲದ್ರವ್ಯವು ನಷ್ಟವಾಗಿದೆ. ಹುಡುಕುವುದರಿಂದ ಸಿಗುವುದು.,నీ మూలధనం పోయింది. వెతికితే దొరుకుతుంది.,Your capital is lost. It will be found by searching.,मूलधनं नष्टम्। अन्वेषणेन लभ्यते।
24,ನಷ್ಟದ್ರವ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,4,ದುಶ್ಶಾಸನ,దుశ్శాసన,blasphemy,दुश्शासन,ನಿನ್ನ ಧಾತು ಸಂಪತ್ತು (ಸುವರ್ಣ) ನಷ್ಟವಾಗಿದೆ. ಅದು ಕಷ್ಟದ ಮೇಲೆ ಸಿಗುವುದು,నీ బంగారం పోయింది. కష్టంతో తిరిగి లభిస్తుంది.,Your gold is lost. It will be recovered with difficulty.,सुवर्णं नष्टम्। कष्टेन लभ्यते।
24,ನಷ್ಟದ್ರವ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,8,ಅಹಿವರ,అహివర,Ahivara,अहिवर,ನಿನ್ನ ಹಣವು ನಷ್ಟವಾಗಿದೆ. ನಿನ್ನ ಮನೆಯಲ್ಲೇ ಸಿಗುವುದು. ಹುಡುಕತಕ್ಕದ್ದು.,నీ ధనం పోయింది. ఇంట్లోనే ఉంది. వెతకాలి.,Your money is lost. It is at home. Search for it.,धनं नष्टम्। गृहे एव अस्ति। अन्वेष्टव्यम्।
24,ನಷ್ಟದ್ರವ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,7,ಕರ್ಣ,కర్ణుడు,Diagonal,कर्ण,ನಿನ್ನ ಧಾತುದ್ರವ್ಯವು ನಷ್ಟವಾಗಿದೆ. ನಿನ್ನ ಮನಸ್ಸಿನಲ್ಲಿದ್ದವರ ಹತ್ತರನೆ ಇದೆ. ಮತ್ತೆ ಅದನ್ನು ಹೊಂದುವುದರಲ್ಲಿ ವಿರೋಧವಾಗಬಹುದು,నీ లోహ ధనం నీకు తెలిసిన వారి దగ్గర ఉంది. తిరిగి పొందడంలో విరోధం రావచ్చు.,Your metal wealth is with someone known to you. Recovery may involve conflict.,धातुधनं परिचितजनस्य समीपे अस्ति। प्राप्तौ विरोधः सम्भवति।
24,ವಿವಾದ ಪರೀಕ್ಷಾ ಚಕ್ರ,నష్టద్రవ్య పరీక్షా చక్రం  ,Lost Property Examination Chakra  ,नष्टद्रव्य परीक्षा चक्रम्  ,6,ದುರ್ಯೋದನ,దుర్యోదన,Duryodhana,दुर्योदन,ನಷ್ಟದ್ರವ್ಯವು ಸಿಗುವುದು,పోయిన వస్తువు తిరిగి దొరుకుతుంది.,Lost items will be recovered.,नष्टवस्तु लभ्यते।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,1,ಗೋರಖನಾಥ,గోరఖనాథ,Gorakhnath,गोरखनाथ,ಬಯಸಿದ ಕಾರ್ಯವು ಈಡೇರುವುದಿಲ್ಲ,నీ కోరిక నెరవేరదు.,The desired task will not be fulfilled.,अभिलषितकार्यं न सिद्ध्यति।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,3,ಆಂಗೀರಸ,అంగీరస,Angirasa,आंगीरस,ನಿನ್ನ ದ್ರವ್ಯವನ್ನು ಹೊಂದುವನು ಆಲಸ್ಯವಾಗಿ ಸೇರುತ್ತಾನೆ,నీ ధనం ఆలస్యంగా తిరిగి వస్తుంది.,Your wealth will return with delay.,धनं विलम्बेन आगच्छति।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,2,ಅಗಸ್ತ್ಯ,అగస్త్య,Agastya,अगस्त्य,ನಿನ್ನ ದ್ರವ್ಯವನ್ನು ಗ್ರಹಿಸುವವರು ಬಹಳಾ ಜನ ಇದ್ದಾರೆ,నీ వస్తువును తీసుకునేవారు చాలా మంది ఉన్నారు.,There are many buyers for your goods.,अनेकाः ग्राहकाः सन्ति।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,8,ದೂರ್ವಾಸ,దూర్వాస,Durvasa,दूर्वास,ನೀನು ಗ್ರಾಹಕನ (ಕೊಂಡಕೊಳ್ಳುವನು) ವಿಷಯದಲ್ಲಿ ಆಲೋಚನೆ ಮಾಡಬೇಡ. ಕೊಳ್ಳುವರು ಸಿಗುತ್ತಾರೆ.,కొనుగోలుదారుల గురించి ఆలోచించవద్దు. వారు లభిస్తారు.,Do not worry about customers. Buyers will come.,ग्राहकविषये मा चिन्तय। ते लभ्यन्ते।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,7,ಜನಕ,జనక,Janaka,जनक,ಈ ಸ್ಥಾನದಲ್ಲಿ ಸಂಭಂದವಿಟ್ಟುಕೊಳ್ಳಬೇಡ. ವೊಳ್ಳೆಯದಾಗುವುದಿಲ್ಲ,ఈ స్థలంలో సంబంధం పెట్టుకోకూడదు. మంచిది కాదు.,Do not maintain relations in this place. It is not beneficial.,अत्र सम्बन्धः मा कुरु। न शुभम्।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,4,ನಾರದ,నారద,Narada,नारद,ನಿನಗೆ ಕೊಳ್ಳುವವರು ಸಿಗುತ್ತಾರೆ. ಚಿಂತಿಸಬೇಡ,నీకు కొనుగోలుదారులు లభిస్తారు. చింతించవద్దు.,You will get buyers. Do not worry.,ग्राहकाः लभ्यन्ते। मा चिन्तय।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,5,ಸನಕ,సనక,Sanaka,सनक,ನಿನ್ನ ದ್ರವ್ಯವನ್ನು ಕೊಳ್ಳುವರು ಬಾಹಳಾ ಜನವಿದ್ದಾರೆ. ಚಿಂತಿಸಬೇಡ,నీ వస్తువుకు కొనుగోలుదారులు చాలామంది ఉన్నారు.,There are many buyers for your goods.,अनेकाः क्रेतारः सन्ति।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,6,ಸನಂದನ,సనందన,pleasure,सनंदन,ನಿನ್ನ ವಸ್ತುವು ಈಗ ಮಾರಾಟವಾಗುವುದು,నీ వస్తువు ఇప్పుడు అమ్మబడుతుంది.,Your goods will be sold now.,वस्तु अधुना विक्रीयते।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,9,ವಸಿಷ್ಟ,వసిష్ట,Vasishta,वसिष्ट,ನಿನ್ನ ಈ ದ್ರವ್ಯವನ್ನು ಈಗ ಕೊಳ್ಲುವವರು ಸಿಗುವುದಿಲ್ಲ,ఇప్పుడు కొనుగోలుదారులు లభించరు.,At present; buyers will not be found.,अधुना क्रेतारः न।
25,ಗ್ರಾಹಕ ಪರೀಕ್ಷಾ ಚಕ್ರ,గ్రాహక పరీక్షా చక్రం  ,Customer Examination Chakra  ,ग्राहक परीक्षा चक्रम्  ,10,ಭೀಥಿಲ,భీథిల,Beethila,भीथिल,ನಿನ್ನ ಈ ದ್ರವ್ಯವನ್ನು ಕೊಳ್ಳುವವರು ಬಹಳಾ ಜನವಿದ್ದಾರೆ.,నీ వస్తువుకు కొనుగోలుదారులు ఎక్కువగా ఉన్నారు.,There are many buyers for your goods.,अनेकाः क्रेतारः सन्ति।
26,ಭೀತಿ ಪರೀಕ್ಷಾ ಚಕ್ರ,భీతి పరీక్షా చక్రం  ,Fear Examination Chakra  ,भीति परीक्षा चक्रम्  ,3,ಗೋರಖನಾಥ,గోరఖనాథ,Gorakhnath,गोरखनाथ,ಈ ಸಮಾಚಾರವನ್ನು ಯಾರಿಗೂ ತಿಳಿಸದಿದ್ದರೇ ವಳೇಯದು,ఈ విషయం ఎవరికీ చెప్పవద్దు. మంచిది.,Do not reveal this matter to anyone. It is better.,एतत् विषयं मा प्रकाशय। उत्तमम्।
26,ಭೀತಿ ಪರೀಕ್ಷಾ ಚಕ್ರ,భీతి పరీక్షా చక్రం  ,Fear Examination Chakra  ,भीति परीक्षा चक्रम्  ,7,ಆಂಗೀರಸ,అంగీరస,Angirasa,आंगीरस,ನೀನು ಈ ವಿಷಯದಲ್ಲಿ ಯಾವ ಸಂದೇಹವನ್ನು ಪಡಬೇಡ,ఈ విషయంలో సందేహపడవద్దు.,Do not doubt this matter.,अत्र मा संशयं कुरु।
26,ಭೀತಿ ಪರೀಕ್ಷಾ ಚಕ್ರ,భీతి పరీక్షా చక్రం  ,Fear Examination Chakra  ,भीति परीक्षा चक्रम्  ,4,ಅಗಸ್ತ್ಯ,అగస్త్య,Agastya,अगस्त्य,ನೀನು ಈ ದ್ರವ್ಯವನ್ನು ಶೇಖರಣೆಮಾಡಿ ಮತ್ತೆ ಮಾರಿದರೇ ಹೆಚ್ಚು ಲಾಭವಾಗುವುದು,ఈ వస్తువును నిల్వచేసి తరువాత అమ్మితే ఎక్కువ లాభం.,If you store and sell later; you will gain more profit.,सञ्चित्य विक्रयात् अधिकलाभः।
